0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45646402,0.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86985004,0.0,0.9086889,0.0,0.0,0.44258174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11520719,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8794324,0.0,0.0,0.0,0.0,0.0,0.7082006,0.7916315,0.0,0.7535407,0.0,0.14004913,0.0,0.053563617,0.0,0.0
0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89922327,0.0,0.0,0.1787357,0.0,0.0,0.5,0.0,0.0,0.14004913,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.03638436,0.0,0.0,0.0,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86739767,0.0,0.0,0.0,0.46579373,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.098632015,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099171,0.0,0.0,0.0,0.0,-0.0,0.25861186,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77294207,0.0,0.0,0.6451682,0.33450264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8838831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931347,0.0,0.3855673,0.0,0.68869007,0.0,0.0,0.61494315,0.0,0.0,1.0,0.0,0.0,0.0
0.85714287,0.0,0.0,0.4007408,0.0,0.0,0.0,0.3768245,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48265222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26105216,1.0
0.0,0.0,0.60596025,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84508777,0.0,0.86064196,0.8741699,0.0,0.5803637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386359,0.0,0.0,0.0,0.268288,0.0,0.0,0.71334374,0.5333333,0.0,0.0,0.0,0.11520719,1.0
0.0,0.0,0.0,0.010915775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813598,-0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.064657375,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45011136,0.3882838,0.0,0.5,0.0,0.0,0.14004913,0.0,0.0,0.09819194,0.0
0.5714286,0.0,0.0,0.0,0.0,0.0,1.0,0.7265627,0.0,0.0,0.0,1.0,0.38395986,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763804,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.73157746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31627688,0.0,0.0,0.0,0.0,0.0,0.14004913,0.0,0.035362918,0.0,0.0
0.0,0.0,0.0,0.035974354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77552456,0.0,0.0,0.0,0.09567049,0.0,0.0,0.0,0.0,0.62461674,0.0,0.11274911,0.0,0.064657375,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8594047,0.83313245,0.0,0.0,0.0,0.0,0.2789961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5532721,0.51678324,0.0,0.5,0.5,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52472407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07615894,0.0,0.0,0.038445573,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923984,0.0,0.22424567,0.21960197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15734018,0.0
0.0,0.8,0.0,0.59300154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26247898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86145264,0.0,0.0,0.50981325,0.5939235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535959,0.0,0.0,0.0,0.0,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60944515,0.0,0.0,0.5333333,0.14004913,0.74217314,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.503894,0.0,0.5,0.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47918934,0.0,0.0,0.0,0.0,0.5774357,0.5333333,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.05956787,-0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8639896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651229,0.0,0.0,1.0,0.0,0.0,1.0
0.5714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53635913,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60816455,0.5,0.7619282,0.0,0.0,0.74217314,0.0,0.0,0.0
0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.66855866,0.4479285,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112604,0.0,0.6654683,0.0,0.0,0.0,0.0,0.19299117,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.53593165,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333,0.14004913,0.0,0.053563617,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35131684,0.11400706,0.0,0.0,0.0,0.0,0.0,0.0,0.11520719,0.0
0.0,0.0,0.0,0.0,0.0,0.54213536,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781707,0.0,0.8601379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.589404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04423005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81716424,0.0,0.8351995,0.0,0.2991427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.053563617,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5085995,0.0,0.20956962,0.0,0.0
0.0,0.0,0.5397351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46377254,0.0,0.82788414,0.0,0.0,0.0,0.0,0.74217314,0.035362918,0.0,0.0
0.0,0.8,0.4834437,0.0,0.0,0.0,0.0,0.0,0.66642386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.55989367,0.5333333,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.61780757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06653399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13727054,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.11520719,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033876998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13938299,0.0,0.30529281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6507093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4606814,0.0,0.0,0.0,0.5,0.0,0.5333333,0.0,1.0,0.0,0.0,0.0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7997275,0.0,0.0,0.78040326,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333,0.14004913,0.74217314,0.0,0.0,0.0
0.5714286,0.0,0.0,0.0,0.0,0.0,1.0,0.6454465,0.6242422,0.0,0.0,0.0,0.0,0.18238717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983632,0.0,0.0,0.0,0.22707346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.56473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797248,0.77727973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4390484,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41338673,0.0,0.0,0.5,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850703,0.7940256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14004913,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54906726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038476,0.417537,0.0,0.0,0.5,0.0,0.5333333,0.14004913,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32859683,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.142384,0.0,0.0,0.0,0.0,0.0,0.49289554,1.0,0.0,0.0,0.0,-0.103410505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58991075,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13355377,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83628345,0.0,0.0,0.0,0.0,0.54696274,0.0,0.0,0.0,0.5333333,0.0,0.0,0.035362918,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6727785,0.0,0.0,0.0,-0.0,0.28799745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26527926,0.0,0.0,0.0,0.0,0.14004913,0.0,0.0,0.11520719,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097576,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690559,0.0,0.0,0.8359854,0.0,0.0,0.5242096,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.91043204,0.0,0.0,0.7600113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14004913,0.0,0.0,0.09819194,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902074,0.0,0.0,0.0,0.0,-0.3738309,-0.0,0.0,0.0,0.0,0.0,0.27443883,0.0,0.0,0.84882826,0.7404589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20956962,0.26105216,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262415,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7540675,0.0,0.0,0.0,0.0,0.0,0.445428,0.0,0.44717446,0.0,0.0,0.23674467,0.0
0.5714286,1.0,0.0,0.87330407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14004913,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8467784,0.0,0.3456285,0.0,0.0,0.0,0.0,0.5333333,0.0,1.0,0.053563617,0.0,0.0
0.0,0.0,0.0,0.39075106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048308,0.8474749,0.0,0.0,0.0,0.41533136,0.0,0.35695726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.54198647,0.0,0.54093945,0.0,0.35821494,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87749577,0.0,0.9534044,0.0,0.5064754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.91839826,0.0,0.91865575,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.045643922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91586685,0.0,0.0,-0.0,0.61849475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5714286,0.0,0.0,0.0,1.0,0.5887977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11520719,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61241484,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8879626,0.0,0.0,0.0,0.5705313,0.0,0.5589216,0.0,0.0,0.0,0.14004913,0.74217314,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59907633,0.0,0.0,0.0,0.0,0.0,-0.07748264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8390872,0.0,0.0,0.7781212,0.35174128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.86669624,0.8750639,0.84492236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44717446,0.0,0.18356861,0.23674467,0.0
0.0,0.0,0.7549669,0.0,0.0,0.71337116,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518637,0.0,0.0,0.0,0.0,0.0,0.7373614,0.0,0.0,0.0,0.0,0.0,0.0,0.18356861,0.23674467,0.0
0.5714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.036261167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76500905,0.0,0.86402625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09819194,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,-0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8263302,0.0,0.8851201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064657375,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6773285,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57555103,0.0,0.10892612,0.2753602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240097,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.5831237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053563617,0.11520719,1.0
0.42857143,0.0,0.0,0.0,0.0,0.0,0.0,0.77608544,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179552,0.0,0.14004913,0.74217314,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5236309,0.5,0.0,1.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40664423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175002,0.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168112,0.90853965,0.0,0.0,0.0,0.5852693,0.0,0.0,0.0,0.0,0.0936391,0.0,0.07921794,0.0,0.0
0.0,0.0,0.0,0.5884697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207486,0.0,0.0,0.0,0.4746216,0.5,0.0,0.5333333,0.0,1.0,0.0,0.11520719,0.0
1.0,0.0,0.0,0.5646879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350514,0.0,0.0,0.0,0.0,0.0,0.5333333,0.0,0.0,0.0,0.0,0.0
